tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,MonthlyCharges,TotalCharges,MonthlyChargesPerTenure,TotalChargesPerTenure,Churn
36,1,1,1,1,1,19.25,679.8,0.5347222222222222,18.883333333333333,0
1,0,0,0,0,0,62.8,62.8,62.8,62.8,0
72,2,0,2,0,2,105.5,7544.0,1.4652777777777777,104.77777777777777,0
59,1,1,1,1,2,19.85,1188.25,0.3364406779661017,20.139830508474578,0
7,0,0,0,0,0,89.5,676.7,12.785714285714286,96.67142857142858,1
1,0,0,2,2,1,74.1,74.1,74.1,74.1,0
30,0,2,2,2,0,107.5,3242.5,3.5833333333333335,108.08333333333333,0
64,1,1,1,1,2,19.55,1240.15,0.30546875,19.37734375,0
63,2,2,2,2,1,68.8,4111.35,1.092063492063492,65.25952380952381,0
72,2,2,2,0,2,84.45,5899.85,1.1729166666666666,81.94236111111111,0
8,2,0,0,0,0,75.0,632.95,9.375,79.11875,1
62,0,2,2,2,2,84.5,5193.2,1.3629032258064515,83.76129032258065,0
67,0,2,2,2,2,111.2,7530.8,1.6597014925373135,112.4,0
6,0,0,0,0,0,44.75,270.95,7.458333333333333,45.15833333333333,1
70,2,0,0,2,2,80.6,5460.2,1.1514285714285712,78.00285714285714,0
20,0,0,0,0,0,80.7,1614.2,4.035,80.71000000000001,0
5,0,0,0,0,0,75.6,402.5,15.12,80.5,0
24,2,2,2,0,1,57.6,1367.75,2.4,56.989583333333336,0
11,0,0,0,0,0,44.05,483.7,4.004545454545454,43.97272727272727,1
72,0,2,2,2,2,110.6,7962.2,1.536111111111111,110.58611111111111,0
66,2,2,0,2,2,58.2,3810.8,0.8818181818181818,57.73939393939394,0
45,2,0,2,2,2,81.0,3533.6,1.8,78.52444444444444,0
69,1,1,1,1,2,19.7,1396.9,0.2855072463768116,20.244927536231884,0
15,0,0,0,0,0,85.6,1345.55,5.706666666666666,89.70333333333333,1
28,0,0,2,0,0,59.55,1646.45,2.126785714285714,58.801785714285714,0
70,2,2,2,2,1,115.55,8127.6,1.6507142857142856,116.10857142857144,1
36,2,2,2,2,1,75.55,2680.15,2.098611111111111,74.44861111111112,0
16,0,0,0,0,0,86.6,1281.0,5.4125,80.0625,1
18,0,0,0,0,0,85.2,1553.9,4.733333333333333,86.32777777777778,1
34,0,0,0,0,0,97.65,3207.55,2.8720588235294118,94.33970588235294,1
42,0,2,2,0,1,45.1,2049.05,1.0738095238095238,48.786904761904765,0
48,2,0,0,2,1,70.95,3629.2,1.4781250000000001,75.60833333333333,0
47,0,2,2,2,0,109.55,5124.55,2.3308510638297872,109.03297872340426,1
39,0,2,2,2,1,89.55,3474.45,2.296153846153846,89.08846153846153,1
11,1,1,1,1,2,20.9,202.3,1.9,18.39090909090909,0
7,1,1,1,1,0,19.95,147.5,2.85,21.071428571428573,0
3,1,1,1,1,0,24.6,86.35,8.200000000000001,28.78333333333333,0
8,2,0,2,0,0,66.7,579.0,8.3375,72.375,0
1,1,1,1,1,0,19.45,19.45,19.45,19.45,1
32,2,2,2,0,1,94.8,3131.55,2.9625,97.8609375,0
60,2,2,2,2,1,65.85,3928.3,1.0975,65.47166666666666,0
10,1,1,1,1,0,19.95,187.75,1.9949999999999999,18.775,0
71,1,1,1,1,2,24.65,1710.15,0.3471830985915493,24.086619718309862,0
4,1,1,1,1,0,20.35,76.35,5.0875,19.0875,1
1,0,0,0,0,0,69.25,69.25,69.25,69.25,1
43,2,2,0,2,1,51.25,2151.6,1.191860465116279,50.03720930232558,0
59,0,0,2,0,1,99.5,5961.1,1.6864406779661016,101.035593220339,1
23,0,0,2,2,0,54.25,1221.55,2.358695652173913,53.11086956521739,0
72,1,1,1,1,2,19.4,1496.45,0.26944444444444443,20.78402777777778,0
22,2,0,0,2,1,56.25,1292.2,2.5568181818181817,58.73636363636364,0
1,0,0,0,0,0,25.15,25.15,25.15,25.15,0
69,1,1,1,1,2,23.95,1713.1,0.3471014492753623,24.827536231884057,0
50,2,0,0,2,1,35.4,1748.9,0.708,34.978,0
1,0,0,0,0,0,25.2,25.2,25.2,25.2,1
2,0,0,0,0,0,45.0,96.45,22.5,48.225,1
15,0,2,0,0,0,75.35,1114.55,5.0233333333333325,74.30333333333333,0
31,1,1,1,1,2,20.4,609.1,0.6580645161290322,19.648387096774194,0
66,0,2,2,0,0,105.0,7133.25,1.5909090909090908,108.07954545454545,1
3,0,0,0,0,0,54.7,169.45,18.233333333333334,56.48333333333333,1
8,1,1,1,1,2,20.0,141.6,2.5,17.7,0
64,2,0,2,0,1,73.05,4688.65,1.14140625,73.26015625,0
28,1,1,1,1,0,20.5,563.05,0.7321428571428571,20.10892857142857,0
57,0,0,2,0,1,100.75,5985.0,1.7675438596491229,105.0,0
14,0,0,2,0,0,87.25,1258.6,6.232142857142857,89.89999999999999,1
19,1,1,1,1,2,19.95,373.5,1.05,19.657894736842106,0
10,0,0,0,0,0,79.95,857.2,7.995,85.72,1
51,0,2,0,0,0,49.65,2553.35,0.9735294117647059,50.0656862745098,0
67,2,2,2,0,2,65.65,4322.85,0.9798507462686568,64.52014925373135,0
11,1,1,1,1,0,20.45,250.8,1.8590909090909091,22.8,0
72,2,0,2,2,2,60.95,4549.05,0.8465277777777778,63.181250000000006,0
66,1,1,1,1,1,20.35,1359.5,0.30833333333333335,20.598484848484848,0
18,0,0,0,2,0,88.35,1639.3,4.908333333333333,91.07222222222222,1
9,1,1,1,1,0,19.5,178.85,2.1666666666666665,19.87222222222222,0
9,0,0,0,0,0,75.2,633.85,8.355555555555556,70.42777777777778,0
48,2,2,2,0,0,111.45,5315.1,2.321875,110.73125,0
10,0,0,0,0,0,70.15,735.5,7.015000000000001,73.55,0
9,0,0,0,0,0,94.75,889.9,10.527777777777779,98.87777777777778,1
13,0,0,0,0,0,95.05,1290.0,7.311538461538461,99.23076923076923,1
4,0,2,0,0,0,78.45,330.05,19.6125,82.5125,1
4,0,0,0,0,0,70.2,237.95,17.55,59.4875,1
72,2,2,2,2,2,92.0,6474.4,1.2777777777777777,89.92222222222222,0
51,2,2,2,2,2,85.5,4421.95,1.6764705882352942,86.70490196078431,0
59,0,2,0,0,0,41.05,2452.7,0.6957627118644067,41.57118644067796,1
10,0,0,0,0,0,85.6,813.85,8.559999999999999,81.385,1
61,0,2,0,0,0,82.15,4904.85,1.34672131147541,80.40737704918034,0
54,2,0,2,2,1,84.4,4484.05,1.562962962962963,83.03796296296296,0
33,2,2,0,0,0,60.9,2033.85,1.8454545454545455,61.631818181818176,0
27,1,1,1,1,2,20.25,538.2,0.75,19.933333333333334,0
1,0,0,0,0,0,79.2,79.2,79.2,79.2,1
23,0,2,0,0,0,95.3,2192.9,4.143478260869565,95.34347826086957,0
1,1,1,1,1,0,19.85,19.85,19.85,19.85,0
45,2,2,2,2,2,84.35,3858.05,1.8744444444444444,85.73444444444445,0
39,1,1,1,1,2,19.85,854.8,0.508974358974359,21.91794871794872,0
5,0,0,2,0,1,70.0,347.4,14.0,69.47999999999999,1
72,2,2,2,2,2,82.3,5815.15,1.1430555555555555,80.76597222222222,0
58,0,2,0,0,0,66.8,3970.4,1.1517241379310343,68.45517241379311,0
70,2,2,2,2,2,44.6,3058.15,0.6371428571428571,43.68785714285715,0
61,0,2,0,2,1,98.45,6145.2,1.6139344262295083,100.74098360655738,0
2,0,0,0,0,0,70.7,129.2,35.35,64.6,0
46,1,1,1,1,1,24.95,1165.9,0.5423913043478261,25.345652173913045,0
1,0,0,0,0,0,49.95,49.95,49.95,49.95,1
22,0,0,0,0,0,69.25,1554.0,3.147727272727273,70.63636363636364,1
48,2,0,2,2,2,102.5,4904.25,2.1354166666666665,102.171875,0
64,0,2,2,2,2,86.55,5632.55,1.35234375,88.00859375,0
72,1,1,1,1,2,24.3,1643.25,0.3375,22.822916666666668,0
12,0,0,2,0,0,58.35,740.55,4.8625,61.7125,0
34,0,2,2,0,0,94.25,3217.55,2.7720588235294117,94.63382352941177,1
72,2,2,2,0,2,68.75,4888.2,0.9548611111111112,67.89166666666667,0
29,0,2,2,0,0,85.8,2440.25,2.9586206896551723,84.14655172413794,0
33,1,1,1,1,1,20.1,620.55,0.6090909090909091,18.804545454545455,0
1,1,1,1,1,0,20.35,20.35,20.35,20.35,0
62,0,2,2,2,1,110.8,6840.95,1.7870967741935484,110.33790322580644,0
41,0,0,2,0,1,73.0,3001.2,1.7804878048780488,73.19999999999999,1
64,0,0,2,0,1,100.05,6254.2,1.56328125,97.721875,1
4,0,0,2,0,0,82.85,319.6,20.7125,79.9,0
24,2,0,0,2,0,84.35,1938.05,3.514583333333333,80.75208333333333,0
14,1,1,1,1,1,19.55,294.5,1.3964285714285716,21.035714285714285,0
3,1,1,1,1,0,19.95,58.3,6.6499999999999995,19.433333333333334,0
4,0,2,2,0,0,99.8,442.85,24.95,110.7125,1
18,0,0,0,0,0,35.0,553.0,1.9444444444444444,30.72222222222222,1
8,0,0,0,0,0,66.25,546.45,8.28125,68.30625,0
35,1,1,1,1,2,23.3,797.1,0.6657142857142857,22.774285714285714,0
1,0,0,0,0,0,76.0,76.0,76.0,76.0,1
66,1,1,1,1,2,25.3,1673.8,0.38333333333333336,25.36060606060606,0
8,2,0,0,2,2,44.55,343.45,5.56875,42.93125,0
71,2,0,2,0,1,104.1,7412.25,1.4661971830985914,104.39788732394366,0
43,0,0,2,0,0,92.55,4039.0,2.1523255813953486,93.93023255813954,0
2,0,0,0,0,0,93.85,170.85,46.925,85.425,1
29,0,2,2,0,0,101.45,2948.6,3.4982758620689656,101.67586206896551,0
15,0,0,2,0,0,84.3,1308.4,5.62,87.22666666666667,1
65,2,2,2,2,2,94.55,6078.75,1.4546153846153846,93.51923076923077,0
35,0,0,2,2,0,95.5,3418.2,2.7285714285714286,97.66285714285713,0
64,2,2,0,0,1,100.3,6603.8,1.5671875,103.184375,0
58,0,0,2,2,2,55.5,3166.9,0.9568965517241379,54.601724137931036,0
18,0,2,0,0,0,49.85,865.75,2.7694444444444444,48.09722222222222,0
67,0,2,0,0,0,89.55,6373.1,1.3365671641791044,95.12089552238807,0
63,1,1,1,1,2,19.15,1177.05,0.30396825396825394,18.683333333333334,0
60,0,2,0,0,0,99.8,5985.75,1.6633333333333333,99.7625,0
9,0,0,0,0,0,84.4,732.5,9.377777777777778,81.38888888888889,1
70,2,2,2,2,2,113.05,7869.05,1.615,112.415,0
15,0,0,2,0,0,101.1,1504.05,6.739999999999999,100.27,1
48,1,1,1,1,1,19.95,936.7,0.41562499999999997,19.514583333333334,0
12,0,0,2,2,0,74.15,741.4,6.179166666666667,61.78333333333333,0
71,2,2,2,2,1,92.0,6585.2,1.295774647887324,92.74929577464789,0
44,0,0,2,0,0,73.85,3122.4,1.6784090909090907,70.96363636363637,0
1,0,0,0,0,0,50.45,50.45,50.45,50.45,1
45,1,1,1,1,2,24.45,1088.25,0.5433333333333333,24.183333333333334,0
23,1,1,1,1,1,24.8,615.35,1.0782608695652174,26.754347826086956,0
43,0,0,0,2,1,64.85,2908.2,1.5081395348837208,67.63255813953488,0
35,1,1,1,1,0,20.75,739.9,0.5928571428571429,21.14,0
9,2,2,0,2,0,68.95,593.85,7.661111111111111,65.98333333333333,0
12,0,0,0,2,0,99.95,1132.75,8.329166666666667,94.39583333333333,1
65,2,2,2,0,0,109.4,7227.45,1.6830769230769231,111.19153846153846,0
2,0,0,2,0,0,91.4,193.6,45.7,96.8,1
27,0,0,0,0,0,49.0,1291.35,1.8148148148148149,47.827777777777776,0
40,0,0,2,0,1,50.25,2023.55,1.25625,50.58875,0
5,0,0,2,0,0,75.55,349.65,15.11,69.92999999999999,1
8,1,1,1,1,1,19.9,153.95,2.4875,19.24375,0
58,0,2,0,0,1,97.8,5458.8,1.686206896551724,94.11724137931034,0
52,2,0,2,0,1,100.3,5244.45,1.9288461538461539,100.85480769230769,0
3,0,0,2,2,0,55.8,154.55,18.599999999999998,51.51666666666667,0
41,2,2,2,2,2,111.15,4507.15,2.7109756097560975,109.93048780487804,0
20,0,0,0,2,0,98.55,2031.95,4.9275,101.5975,0
1,0,0,0,0,0,50.05,50.05,50.05,50.05,0
4,0,0,0,2,0,80.8,332.45,20.2,83.1125,1
23,1,1,1,1,0,20.85,473.9,0.9065217391304349,20.604347826086954,0
6,1,1,1,1,0,19.5,106.8,3.25,17.8,0
8,1,1,1,1,0,19.35,152.6,2.41875,19.075,0
18,2,0,2,0,0,69.5,1199.4,3.861111111111111,66.63333333333334,0
52,2,0,0,0,0,48.8,2555.05,0.9384615384615385,49.135576923076925,0
31,0,2,0,0,0,94.5,2979.2,3.0483870967741935,96.1032258064516,0
29,1,1,1,1,0,20.65,654.85,0.7120689655172413,22.58103448275862,0
36,2,2,2,2,2,106.05,3834.4,2.9458333333333333,106.51111111111112,0
16,0,2,0,0,0,100.0,1534.75,6.25,95.921875,1
42,0,0,2,2,1,108.3,4586.15,2.5785714285714283,109.19404761904761,0
1,1,1,1,1,0,20.55,20.55,20.55,20.55,1
60,0,2,2,0,2,99.65,5941.05,1.6608333333333334,99.0175,0
5,0,2,2,0,0,85.3,424.15,17.06,84.83,1
22,2,0,0,2,0,95.9,2234.95,4.359090909090909,101.58863636363635,0
36,1,1,1,1,1,20.0,666.75,0.5555555555555556,18.520833333333332,0
4,0,0,0,0,0,70.4,281.0,17.6,70.25,1
9,2,0,0,2,0,64.95,547.8,7.216666666666667,60.86666666666666,0
1,0,2,0,0,0,74.6,74.6,74.6,74.6,0
12,2,0,0,0,0,49.2,571.15,4.1000000000000005,47.59583333333333,0
23,0,0,0,2,1,73.75,1756.6,3.2065217391304346,76.37391304347825,0
62,2,2,0,0,1,92.3,5731.45,1.488709677419355,92.44274193548387,0
37,0,0,0,2,0,98.8,3475.55,2.67027027027027,93.9337837837838,1
8,1,1,1,1,0,19.2,156.85,2.4,19.60625,0
31,0,0,2,0,0,88.65,2683.2,2.859677419354839,86.55483870967741,0
13,0,0,0,0,0,74.4,896.75,5.723076923076923,68.98076923076923,1
24,0,0,2,0,0,98.75,2407.3,4.114583333333333,100.30416666666667,1
45,0,2,2,0,0,95.95,4456.65,2.1322222222222225,99.03666666666666,0
69,0,2,0,2,2,105.4,6998.95,1.527536231884058,101.4340579710145,0
2,1,1,1,1,0,20.25,36.8,10.125,18.4,0
61,2,2,0,0,1,106.0,6547.7,1.7377049180327868,107.33934426229509,1
41,0,2,2,0,0,104.7,4346.4,2.553658536585366,106.00975609756097,1
44,0,0,2,0,1,49.05,2265.0,1.1147727272727272,51.47727272727273,0
39,0,0,2,2,1,35.55,1309.15,0.9115384615384615,33.56794871794872,0
72,2,2,2,2,2,65.1,4754.3,0.9041666666666666,66.03194444444445,0
13,0,0,2,0,0,96.85,1235.55,7.449999999999999,95.04230769230769,0
51,2,2,0,2,1,69.75,3562.5,1.3676470588235294,69.8529411764706,0
71,0,2,2,0,2,99.2,7213.75,1.3971830985915494,101.60211267605634,0
22,0,0,0,0,0,96.7,2082.95,4.3954545454545455,94.67954545454545,1
2,0,2,0,2,0,55.05,102.75,27.525,51.375,1
56,0,2,2,0,1,106.8,5914.4,1.907142857142857,105.61428571428571,0
1,2,0,0,0,0,51.25,51.25,51.25,51.25,0
23,2,2,0,2,1,57.75,1282.85,2.510869565217391,55.77608695652174,0
66,0,2,2,0,1,70.85,4738.85,1.0734848484848485,71.80075757575759,0
19,0,2,0,0,0,88.2,1775.8,4.6421052631578945,93.46315789473684,1
11,2,0,2,0,0,79.5,795.65,7.2272727272727275,72.33181818181818,0
8,1,1,1,1,1,19.75,145.0,2.46875,18.125,1
52,2,2,2,0,0,98.15,4993.4,1.8875000000000002,96.02692307692307,0
3,1,1,1,1,0,20.25,61.45,6.75,20.483333333333334,0
51,2,2,0,0,0,79.15,4018.55,1.5519607843137255,78.79509803921569,0
15,0,0,0,0,0,75.65,1146.65,5.043333333333334,76.44333333333334,1
64,0,2,2,0,0,94.25,6081.4,1.47265625,95.021875,0
37,0,0,2,0,0,40.2,1478.85,1.0864864864864865,39.96891891891892,0
13,1,1,1,1,2,19.95,243.65,1.5346153846153845,18.742307692307694,0
49,2,0,0,0,1,55.35,2633.95,1.129591836734694,53.754081632653055,0
45,0,0,2,0,1,102.15,4735.35,2.27,105.23,0
18,0,0,0,0,0,71.1,1247.75,3.9499999999999997,69.31944444444444,0
1,0,0,0,0,0,74.7,74.7,74.7,74.7,1
68,2,0,2,0,2,54.1,3794.5,0.7955882352941177,55.8014705882353,0
54,1,1,1,1,2,19.65,1008.7,0.3638888888888889,18.67962962962963,0
23,0,2,2,0,0,88.45,2130.55,3.845652173913044,92.63260869565218,0
17,0,0,2,0,0,76.65,1313.55,4.508823529411765,77.26764705882353,1
71,2,2,2,2,2,80.4,5727.15,1.1323943661971831,80.66408450704225,0
67,1,1,1,1,2,19.25,1372.9,0.2873134328358209,20.491044776119406,0
14,0,0,0,0,0,84.8,1203.9,6.057142857142857,85.99285714285715,0
1,0,0,0,0,0,25.8,25.8,25.8,25.8,1
63,1,1,1,1,2,19.5,1215.1,0.30952380952380953,19.287301587301585,0
41,0,0,2,2,1,68.6,2877.05,1.673170731707317,70.1719512195122,0
17,0,0,0,0,0,92.6,1579.7,5.447058823529411,92.9235294117647,0
56,2,0,0,0,1,100.55,5514.95,1.7955357142857142,98.48125,0
5,1,1,1,1,0,20.55,96.1,4.11,19.22,0
2,2,2,0,0,0,42.6,72.4,21.3,36.2,1
3,1,1,1,1,0,19.6,55.25,6.533333333333334,18.416666666666668,0
37,2,2,2,2,1,67.45,2443.3,1.8229729729729731,66.03513513513514,0
29,2,2,2,0,0,68.85,1970.5,2.3741379310344826,67.94827586206897,1
8,0,0,0,0,0,43.55,335.4,5.44375,41.925,0
63,0,2,2,2,0,109.85,7002.95,1.7436507936507935,111.15793650793651,0
7,1,1,1,1,0,20.65,158.95,2.9499999999999997,22.707142857142856,0
3,0,2,0,0,0,95.4,293.15,31.8,97.71666666666665,0
72,1,1,1,1,2,21.0,1493.75,0.2916666666666667,20.74652777777778,0
19,0,0,0,0,0,56.2,1093.4,2.9578947368421056,57.54736842105264,0
59,1,1,1,1,2,18.4,1057.85,0.311864406779661,17.92966101694915,0
2,0,0,2,2,0,90.0,190.05,45.0,95.025,1
35,1,1,1,1,0,25.75,882.55,0.7357142857142858,25.215714285714284,0
14,1,1,1,1,0,19.6,300.4,1.4000000000000001,21.457142857142856,0
14,0,0,2,0,0,75.35,1025.95,5.382142857142857,73.28214285714286,1
69,1,1,1,1,2,19.8,1436.95,0.28695652173913044,20.82536231884058,0
7,2,2,0,2,0,64.2,475.0,9.171428571428573,67.85714285714286,0
69,2,2,2,2,2,75.75,5388.15,1.0978260869565217,78.0891304347826,0
72,0,2,0,2,2,78.95,5730.15,1.0965277777777778,79.58541666666666,0
8,0,2,0,0,0,100.85,819.55,12.60625,102.44375,1
4,2,0,0,0,0,50.3,217.1,12.575,54.275,0
63,0,2,2,0,0,80.3,4896.35,1.2746031746031745,77.71984126984128,0
72,1,1,1,1,2,19.85,1434.1,0.27569444444444446,19.918055555555554,0
46,1,1,1,1,2,21.1,937.1,0.45869565217391306,20.371739130434783,0
5,0,0,0,0,0,69.95,330.15,13.99,66.03,1
30,0,0,2,0,0,50.0,1474.9,1.6666666666666667,49.163333333333334,0
63,0,2,2,0,2,104.75,6536.5,1.6626984126984128,103.75396825396825,0
60,1,1,1,1,2,19.85,1128.1,0.33083333333333337,18.801666666666666,0
63,0,2,2,0,1,107.5,6873.75,1.7063492063492063,109.10714285714286,1
25,0,0,0,2,0,85.9,2199.05,3.4360000000000004,87.962,0
1,0,0,0,0,0,45.85,45.85,45.85,45.85,1
6,0,0,2,0,0,80.8,457.1,13.466666666666667,76.18333333333334,0
22,1,1,1,1,2,25.25,566.5,1.1477272727272727,25.75,0
31,0,2,0,2,2,80.55,2471.6,2.5983870967741933,79.7290322580645,0
39,0,0,2,2,0,81.5,3107.3,2.08974358974359,79.67435897435898,0
26,1,1,1,1,0,20.9,518.3,0.8038461538461538,19.934615384615384,0
53,2,2,2,0,1,106.1,5769.75,2.0018867924528303,108.86320754716981,1
1,0,2,0,2,0,91.7,91.7,91.7,91.7,1
12,2,2,0,2,0,67.25,832.3,5.604166666666667,69.35833333333333,0
16,0,2,2,0,0,95.6,1555.65,5.975,97.228125,1
2,1,1,1,1,0,20.35,45.3,10.175,22.65,0
39,2,0,0,2,1,45.05,1790.6,1.155128205128205,45.91282051282051,0
1,0,0,0,0,0,74.95,74.95,74.95,74.95,1
7,2,0,0,2,0,34.65,246.6,4.95,35.22857142857143,0
4,0,0,0,0,0,69.35,261.65,17.3375,65.4125,0
10,0,0,0,0,0,95.35,898.35,9.535,89.83500000000001,1
55,0,2,2,0,0,81.55,4509.5,1.4827272727272727,81.99090909090908,0
72,0,2,2,0,2,75.4,5480.25,1.0472222222222223,76.11458333333333,0
10,0,0,2,0,0,67.8,653.15,6.779999999999999,65.315,0
11,0,2,2,2,0,111.4,1183.05,10.127272727272727,107.55,0
15,0,0,0,0,0,46.3,639.45,3.0866666666666664,42.63,0
23,1,1,1,1,2,20.4,478.75,0.8869565217391304,20.815217391304348,0
1,1,1,1,1,0,20.05,20.05,20.05,20.05,0
3,0,0,0,0,0,45.0,127.1,15.0,42.36666666666667,1
47,2,2,2,0,1,96.1,4391.45,2.0446808510638297,93.43510638297872,0
15,1,1,1,1,1,19.65,270.6,1.3099999999999998,18.040000000000003,0
66,0,2,2,0,0,99.5,6710.5,1.5075757575757576,101.67424242424242,1
68,0,2,2,2,1,60.65,3975.9,0.8919117647058823,58.46911764705882,0
17,0,0,2,2,1,98.6,1704.95,5.8,100.29117647058824,1
7,0,0,0,2,0,59.5,415.95,8.5,59.42142857142857,1
12,0,0,0,0,0,80.45,950.2,6.704166666666667,79.18333333333334,1
21,0,2,2,0,1,71.7,1497.05,3.4142857142857146,71.28809523809524,0
21,0,2,0,2,0,36.0,780.15,1.7142857142857142,37.15,0
56,2,0,0,0,1,65.2,3512.15,1.1642857142857144,62.71696428571429,0
6,0,0,0,0,0,48.95,273.25,8.158333333333333,45.541666666666664,0
65,0,2,2,0,2,53.5,3517.9,0.823076923076923,54.121538461538464,0
42,2,0,0,2,1,80.45,3375.9,1.9154761904761906,80.37857142857143,0
68,2,0,2,2,2,109.05,7508.55,1.6036764705882351,110.41985294117647,0
48,1,1,1,1,2,26.3,1245.05,0.5479166666666667,25.938541666666666,0
50,0,2,0,2,1,106.8,5347.95,2.136,106.959,0
7,0,2,2,0,0,64.95,493.65,9.278571428571428,70.52142857142857,0
63,1,1,1,1,2,19.35,1263.85,0.30714285714285716,20.06111111111111,0
17,1,1,1,1,0,21.1,385.55,1.2411764705882353,22.679411764705883,0
42,0,0,0,0,0,77.95,3384.0,1.855952380952381,80.57142857142857,1
4,1,1,1,1,0,18.85,84.2,4.7125,21.05,0
62,1,1,1,1,2,26.0,1638.7,0.41935483870967744,26.43064516129032,0
2,0,2,0,0,0,74.7,165.4,37.35,82.7,1
2,0,0,0,0,0,70.35,120.25,35.175,60.125,0
48,2,2,2,0,2,96.9,4473.45,2.0187500000000003,93.19687499999999,0
27,1,1,1,1,2,19.55,520.55,0.7240740740740741,19.27962962962963,0
70,0,2,2,2,2,80.4,5717.85,1.1485714285714286,81.68357142857144,0
1,0,0,2,0,0,88.8,88.8,88.8,88.8,1
46,0,2,2,0,1,94.65,4312.5,2.057608695652174,93.75,0
30,0,0,0,0,0,90.25,2755.35,3.0083333333333333,91.845,1
15,2,0,0,0,0,64.65,994.55,4.3100000000000005,66.30333333333333,1
69,0,2,2,0,1,95.75,6511.25,1.3876811594202898,94.3659420289855,0
65,1,1,1,1,2,19.55,1218.65,0.3007692307692308,18.74846153846154,0
72,2,0,2,2,2,104.1,7447.7,1.4458333333333333,103.44027777777778,0
13,0,2,0,2,0,89.05,1169.35,6.85,89.94999999999999,1
17,1,1,1,1,1,20.1,279.5,1.1823529411764706,16.441176470588236,0
51,2,0,2,2,1,111.55,5720.35,2.187254901960784,112.16372549019609,0
51,2,2,0,2,2,60.5,3121.45,1.1862745098039216,61.20490196078431,0
72,2,2,2,2,2,90.95,6468.6,1.2631944444444445,89.84166666666667,0
67,0,2,2,0,1,87.4,5918.8,1.3044776119402985,88.34029850746269,1
34,1,1,1,1,0,19.7,675.6,0.5794117647058823,19.870588235294118,0
67,2,2,0,2,2,50.95,3521.7,0.7604477611940299,52.56268656716418,0
49,1,1,1,1,1,20.05,923.1,0.4091836734693878,18.838775510204083,0
53,1,1,1,1,2,19.4,1110.35,0.3660377358490566,20.95,0
27,0,0,2,2,0,59.45,1611.65,2.201851851851852,59.69074074074074,0
23,0,2,0,0,0,94.75,2293.6,4.119565217391305,99.72173913043478,1
69,2,2,2,2,2,81.5,5553.25,1.181159420289855,80.48188405797102,0
2,0,0,0,2,0,29.05,44.75,14.525,22.375,0
35,0,0,0,0,0,86.45,3029.1,2.47,86.54571428571428,1
46,2,2,0,2,1,70.6,3231.05,1.534782608695652,70.24021739130436,0
54,0,2,0,0,2,97.2,5129.45,1.8,94.9898148148148,0
56,0,2,0,0,1,98.25,5508.35,1.7544642857142858,98.36339285714287,1
9,0,0,2,0,0,75.75,655.9,8.416666666666666,72.87777777777778,1
20,2,0,0,2,0,59.2,1191.2,2.96,59.56,0
11,0,2,0,0,0,75.9,866.4,6.9,78.76363636363637,0
30,0,2,0,0,0,90.05,2627.2,3.0016666666666665,87.57333333333332,0
68,2,2,2,0,2,70.95,4741.45,1.0433823529411765,69.72720588235293,0
38,0,2,2,0,0,102.6,4009.2,2.6999999999999997,105.50526315789473,0
17,2,0,2,0,0,85.35,1463.45,5.020588235294118,86.08529411764707,1
48,0,2,2,0,1,106.1,5082.8,2.2104166666666667,105.89166666666667,1
1,0,0,0,0,0,43.8,43.8,43.8,43.8,0
63,2,2,2,0,2,59.0,3707.6,0.9365079365079365,58.85079365079365,0
3,0,0,2,0,1,69.95,220.45,23.316666666666666,73.48333333333333,0
48,1,1,1,1,1,24.35,1133.7,0.5072916666666667,23.618750000000002,0
66,0,0,0,2,1,29.45,1983.15,0.4462121212121212,30.047727272727276,0
68,0,2,2,0,2,84.4,5746.75,1.2411764705882353,84.51102941176471,0
17,0,0,0,0,0,45.05,770.6,2.65,45.32941176470588,1
7,1,1,1,1,1,20.65,134.05,2.9499999999999997,19.150000000000002,0
72,2,2,2,2,2,87.1,6230.1,1.2097222222222221,86.52916666666667,0
29,1,1,1,1,0,19.85,573.05,0.6844827586206897,19.760344827586206,0
37,0,0,2,2,0,90.35,3419.3,2.441891891891892,92.41351351351352,0
34,2,2,2,0,0,109.8,3587.25,3.2294117647058824,105.50735294117646,1
42,0,0,0,0,0,84.65,3541.35,2.0154761904761904,84.31785714285714,1
59,2,2,0,2,1,65.5,3801.3,1.1101694915254237,64.42881355932204,0
11,0,0,0,0,0,79.5,868.5,7.2272727272727275,78.95454545454545,1
60,2,0,0,0,0,80.95,4859.1,1.3491666666666666,80.985,0
27,0,2,0,2,0,56.15,1439.35,2.0796296296296295,53.30925925925926,0
1,0,0,0,0,0,85.8,85.8,85.8,85.8,1
1,0,0,0,0,0,79.1,79.1,79.1,79.1,1
17,2,0,2,0,0,34.4,592.75,2.023529411764706,34.86764705882353,0
58,1,1,1,1,2,20.75,1185.95,0.3577586206896552,20.44741379310345,0
1,1,1,1,1,1,18.8,18.8,18.8,18.8,0
3,0,0,0,0,0,44.3,134.5,14.766666666666666,44.833333333333336,1
53,2,2,2,0,0,90.8,4921.2,1.7132075471698112,92.85283018867923,0
35,1,1,1,1,0,25.6,901.25,0.7314285714285714,25.75,0
50,2,0,2,0,0,105.95,5341.8,2.119,106.836,1
68,0,2,0,2,2,70.8,4859.95,1.0411764705882351,71.46985294117647,0
